platform,review,rating,engagement,date
Grab,"parah sih grab udah bayar qris berhasil tiba"" ditagih lagi jd tunai ampun saldo saya udh kepotong perbaiki min kasian para driver dan konsumen",1,1,2026-01-05 08:50:45
Grab,sangat baik,5,0,2026-01-05 08:45:35
Grab,masih kurang cepet nyantolnya,3,0,2026-01-05 08:20:56
Grab,ok,5,0,2026-01-05 08:15:51
Grab,sangat bagus,5,0,2026-01-05 08:06:04
Grab,memuaskan,5,0,2026-01-05 07:56:10
Grab,orang nya sopan,5,0,2026-01-05 07:35:08
Grab,ok,5,0,2026-01-05 07:22:39
Grab,sangat baik,5,0,2026-01-05 07:00:27
Grab,"Aplikasi negara asing, cintai produk dlm negeri.",1,0,2026-01-05 06:58:48
Grab,"apk busuk, mau grab food aja kesalahan terus, apk ribet, mending pake yg sebelah, di klik lngsng keluar, lama lama kek Ta1 apk ini, sering eror nya",1,0,2026-01-05 06:57:50
Grab,cepat dan mudah kereenn,5,0,2026-01-05 06:53:17
Grab,ok,5,0,2026-01-05 06:31:11
Grab,memuaskan,5,0,2026-01-05 05:36:17
Grab,"thanks grab, skalian mau tanya min, klo mau ngambil dokumen kemana ya, soal nya dulu tahun 2012(klo gak salah) daftar grab pake dokumen, nah sekarang saya sudah tidak aktif lagi, niatnya mau ambil dokumen, tolong informasi nya 🙏",5,5,2026-01-05 05:33:37
Grab,pengantaran best,4,0,2026-01-05 05:08:58
Grab,"apa ini saya pesan grabcar udah di terima ,kita tunggu selama 10 mnit ternyata di cancel,2 x dapet kek gini, trus ke 3x nya ada yg nrima orderan ,katanya siap meluncur ternyata drivernya minta 150, padahal di aplikasi 78 , dah apa an ini",1,6,2026-01-05 04:44:46
Grab,emg grab gk jls. aplikasi grab driver pamit gk jls t0lol bgt anjir,1,0,2026-01-05 04:40:19
Grab,"ok, tq",5,0,2026-01-05 04:28:51
Grab,cepat dan praktis sngat suka,5,0,2026-01-05 04:20:35
Grab,good,5,0,2026-01-05 04:09:04
Grab,apa grab kurang banyak cari untung nya masih nambah2 iklan segala di aplikasi,1,0,2026-01-05 04:08:57
Grab,good,5,0,2026-01-05 03:29:53
Grab,Diskon untuk langganan Unlimited dipangkas jadi 40% padahal sebelumnya 50% nyesel langganan 3 bulan,1,0,2026-01-05 03:22:09
Grab,oke,5,0,2026-01-05 03:19:56
Grab,Mengatasi persoalan dengan cepat.,5,0,2026-01-05 03:17:55
Grab,sangat membantu banget baik food jastip dan transportasi,5,0,2026-01-05 03:07:54
Grab,baikkkkkkkkkkkkk,5,0,2026-01-05 02:56:44
Grab,menggunakan aplikasi grab dapat mempermudah segala urusan baik makanan maupun operasional,5,0,2026-01-05 02:53:47
Grab,sangat membantu,5,0,2026-01-05 02:24:29
Grab,baik,5,0,2026-01-05 02:17:46
Grab,bagus,5,0,2026-01-05 02:02:49
Grab,layanan mantap,5,0,2026-01-05 02:00:01
Grab,mudah dn cepat,5,0,2026-01-05 01:34:58
Grab,kenapa dengan aplikasi grep ini Sekarang sudah mahal ini baru berapa km saja 9 km saja tak kan sampai harga sampai 60 Ringgit,1,0,2026-01-05 01:26:43
Grab,udah paling bener pakai aplikasi grab...paling murah menurut saya,5,0,2026-01-05 01:02:22
Grab,cepat dan nyaman,5,0,2026-01-05 00:59:14
Grab,baik nyaman,5,0,2026-01-05 00:50:40
Grab,sangat membantu,5,0,2026-01-05 00:46:26
Grab,"susah cari driver di bali,kalo ga bule ga mau kayaknya",1,0,2026-01-05 00:32:21
Grab,Biar bintang yang berbicara,1,0,2026-01-05 00:19:22
Grab,ok,5,0,2026-01-04 22:48:34
Grab,baik,3,0,2026-01-04 22:42:06
Grab,"Mobil nyaman, driver sopan dan ramah",5,0,2026-01-04 21:51:29
Grab,sya harap bisa lebih akurat lagi sperti apk sblh lgsung dpt kendaraan khusus nya mobil,4,0,2026-01-04 21:29:32
Grab,apk mantap,5,0,2026-01-04 20:34:30
Grab,tepat waktu,5,0,2026-01-04 19:01:45
Grab,pelayanan yg baik,5,0,2026-01-04 18:53:55
Grab,ok bagus,5,0,2026-01-04 18:38:56
Grab,sangat mudah digunakan dan sangat membantu. mantap,5,0,2026-01-04 17:41:41
Grab,baik,5,0,2026-01-04 17:38:48
Grab,parah seperti yang di sebelah.,1,0,2026-01-04 16:52:25
Grab,bagus,5,0,2026-01-04 15:57:31
Grab,sangat cepat,5,0,2026-01-04 15:52:07
Grab,tepat waktu,5,1,2026-01-04 15:26:37
Grab,baik,5,0,2026-01-04 15:14:40
Grab,kalo pesen food pasti estimasi waktunya melenceng 15 menit terus,3,0,2026-01-04 15:03:40
Grab,"ini keluhan dan sklian perpisahan sy dgn grab slama brp tahun ini. grabfood gak ada opsi cancel order pas masih nyari driver itupun statusnya gak jelas ntah restonya udh bikin atau gmna gk ngerti, giliran udah nunggu 40mnt eh ternyata gk ada. estimasi lompat terus smpe 3x. maaf bintang 1 ya ini karna sy laper nunggu kalian 1jam buat nyari driver. untungnya skrg ada kurir tanpa aplikasi, lebih cepat dan lebih murah.",1,1,2026-01-04 14:46:44
Grab,kecewa banget sama grab saya memesan grabcar dan membayar pakai ovo perjalanan dibatalkan tapi saldo saya tidak kembali saya sudah komplen tapi tidak ada kepastian hanya disuruh menunggu 😔,1,0,2026-01-04 14:44:57
Grab,nyaman,5,0,2026-01-04 14:43:23
Grab,alhamdullh baik,5,0,2026-01-04 14:39:38
Grab,sangat membantu bagi kaum rebahan,5,0,2026-01-04 14:29:47
Grab,Agak error akhir2 ini.,3,0,2026-01-04 14:28:47
Grab,grab tolong dong grabcarnya attitudenya jelek banget dan sudah banget dpt grab car selalu gitu deh.. tolong ya di training lagi supir dan layanan grabcarnya,2,0,2026-01-04 14:05:10
Grab,bagus,5,0,2026-01-04 13:51:07
Grab,aplikasi yang sangat bisa membantu ketika sedang di kejar waktu dan bisa di andalkan.. kereeen,5,0,2026-01-04 13:29:07
Grab,lama klo pesen,1,0,2026-01-04 13:26:09
Grab,"bintang 2 dulu, terkadang pengguna grab jauh sedikit tidak mau hantar pesanan, biasa saya beli makan minum.. orang kedai pun call tanya ""tak pernah grab ke?"" setiap hantaran saya selalu bagi tip rm2.. 🥴",2,1,2026-01-04 13:21:42
Grab,"driver nya tidak ramah , males pake aplikasi ini mendingan pke yg lain",1,0,2026-01-04 13:21:22
Grab,drivernya 👍👍👍👍👍,5,0,2026-01-04 13:18:11
Grab,good,5,0,2026-01-04 12:58:12
Grab,susah banget cari pengemudi ketika hujan. hampir 1 jam gak dapet pengemudi,1,0,2026-01-04 12:56:33
Grab,baik,5,0,2026-01-04 12:23:58
Grab,layanan cepat,5,0,2026-01-04 12:22:00
Grab,nyaman,5,0,2026-01-04 11:49:23
Grab,mantap pesanan nya 👍,5,0,2026-01-04 11:24:18
Grab,susah cari pengemudi grab car,2,0,2026-01-04 11:13:30
Grab,🙏,5,0,2026-01-04 10:59:21
Grab,"tidak berguna disaat penting, kita pakai grabcar biasa jika hujan, tapi justru saat hujan driver tidak mau menerima , padahal kita order reguler,bukan hemat",1,0,2026-01-04 10:28:40
Grab,iklan nyaaaa,1,0,2026-01-04 09:59:54
Grab,matursuwun pak boss,5,0,2026-01-04 09:57:38
Grab,Abang driver yg hantar ramah,5,0,2026-01-04 09:53:58
Grab,pesenan di antar Dengan keadaan baik dan cepat.👍🙏,5,1,2026-01-04 09:36:47
Grab,"lebih cepat, praktis dan ekonomis",5,0,2026-01-04 09:19:33
Grab,"bikin akun lama banget, stuck di bikin nomor",1,0,2026-01-04 09:09:35
Grab,"saya ngga bisa go food di apk ini.. setiap mau co pasti muncul "" ada masalah dengan metode pembayaran anda "" semua nya ga bisa gimana mau pesen makanan kalo gini",3,6,2026-01-04 08:51:41
Grab,aplikasi bego minta kode verifikasi tp kodenya ga dikirim,1,0,2026-01-04 08:51:40
Grab,terimaksih sangat membatu perjalan,5,0,2026-01-04 08:11:50
Grab,SDM nya makin parah,1,0,2026-01-04 08:06:31
Grab,santai ramah,5,0,2026-01-04 07:51:18
Grab,kalau dapet Driver suka lama,1,0,2026-01-04 07:50:56
Grab,top,5,0,2026-01-04 07:48:16
Grab,good,5,0,2026-01-04 07:46:42
Grab,top,5,0,2026-01-04 07:41:20
Grab,nyusahin mau order grab bike harus vermuk selama 1 menit .. halo saya pakai aplikasi ini karena ingin cepat sampai .. sudah vermuk tidak berhasil lagii .. apk bapak,2,1,2026-01-04 07:40:59
Grab,mantul,5,0,2026-01-04 07:25:11
Grab,puas,5,0,2026-01-04 07:16:30
Grab,bagus,3,0,2026-01-04 07:12:46
Grab,"aduhh ngatur alamat di grab ini gjls bgt sumpah aneh bgt susahh, orang ketik apa dapatnya apaa gjlss perbaiki lg",1,0,2026-01-04 07:04:54
Grab,"Kenapa ya saya sudah berlangganan grab unlimited, di aplikasi tertera jika sudah ikut member akan mendapatkan diskon 60% untuk grabfood tapi kenapa saya gak dapat padahal saya sudah bayar dan sudah langganan berkali kali tapi untuk langganan yang terakhir ini tidak dapat diskon apa apa",4,12,2026-01-04 07:00:02
Grab,gimana sih di aplikasi sebelah pesan makan biar hujan dapat driver. masa disini nggak.,1,0,2026-01-04 06:59:37
Grab,sangat puas dengan layanan nya,5,0,2026-01-04 06:47:30
Grab,ok bngt ramah driver nya 👍,5,0,2026-01-04 06:30:02
Grab,bagus,5,0,2026-01-04 06:12:55
Grab,"akun ditangguhkan padahal jarang dipake, giliran mau dipake gak bisa"" ! uninstall dan GAK AKAN PAKE GRAB LAGI ! NYUSAHIN BUANG WAKTU!!!",1,0,2026-01-04 05:35:37
Grab,aplikasi sangat cepat tidak lemot kurir semua pada amanah mantap deh pokoknya,5,1,2026-01-04 05:22:23
Grab,ramah dan sopan,5,0,2026-01-04 05:21:54
Grab,terbaik,5,0,2026-01-04 04:49:00
Grab,mantab supire....mks bnyk,5,0,2026-01-04 04:35:27
Grab,mantaap,5,0,2026-01-04 04:31:49
Grab,"apasi udah bener alamat jemput di titik yg saya tandain, ini kok malah di map kurir nya malah melenceng jauh si? padahal udah di cek berapa kali alamat penjemputannya di map, terus pas kurir nya lagi dijalan alamat penjemputannya masih sama, tapi ah y sudah lah males",3,0,2026-01-04 04:21:41
Grab,tepat waktu terimakasih,5,0,2026-01-04 04:03:00
Grab,ok,5,0,2026-01-04 04:01:28
Grab,sangat membantu,5,0,2026-01-04 03:48:01
Grab,nyaman dn tepat makasih,5,0,2026-01-04 03:33:35
Grab,sangat baik dan rama,5,0,2026-01-04 03:23:19
Grab,ok,5,0,2026-01-04 03:15:12
Grab,baik,5,0,2026-01-04 03:13:05
Grab,kok makin jelek,1,0,2026-01-04 02:45:27
Grab,saya tidak melakukan perjalanan tapi kenapa ada yang ditagihkan ke saya?,1,0,2026-01-04 01:39:34
Grab,"resto yang menerima order tapi masih tutup tolong di tindak, kasih denda atau apalah supaya tidak merugikan drivernya.",4,0,2026-01-04 01:12:31
Grab,mantap,5,0,2026-01-04 01:01:54
Grab,susah nyari driver wkwkw,2,0,2026-01-04 01:01:15
Grab,terimakasih,5,0,2026-01-04 01:00:04
Grab,enjoy,5,0,2026-01-04 00:56:48
Grab,baik,5,0,2026-01-04 00:49:38
Grab,puas,5,0,2026-01-04 00:35:03
Grab,bisa bisanya pertama kali mau order udah kena cancel padahal aku nyoba di aplikasi maxim g pernah di cancel udah ngantar doang butuh hampir 1 jam (51-56 menit) ongkos kirim 11 rp di maksim g semahal dan g selama itu,1,5,2026-01-04 00:17:33
Grab,banyak promo,5,0,2026-01-03 23:14:19
Grab,cepat ramah & sopan,5,0,2026-01-03 21:01:23
Grab,bagus Skli,5,0,2026-01-03 20:29:21
Grab,"pesen makan d grabfood, pilihan pengiriman ""prioritas"" kenyataannya lelet2 juga . sistem gak jelas . pesen gacoan, mienya keburu dingin + ngembang . nyalahin resto ""resto sedang menyiapkan pesanan"" daritadi .. driver grab nya yg kgk nongol2 .",1,0,2026-01-03 20:27:59
Grab,Yan bagus tepat waktu dan sefty,5,0,2026-01-03 20:10:20
Grab,good job,5,0,2026-01-03 18:05:16
Grab,merasa nyaman dan terbantu,5,0,2026-01-03 17:43:02
Grab,bagus,4,0,2026-01-03 17:10:35
Grab,saldo ovo tiba tiba terpotong ga jelas gara gara applikasi grab ini. grabmexuser kacau nih apk,1,0,2026-01-03 16:50:04
Grab,kecewa sama aplikasi ini tiap kali mesan gak pernah di antar sampai kelaparan menunggu datang makan nya gak datang2 😡😡,1,0,2026-01-03 16:34:13
Grab,"mengecewakan duh pas dateng plat no nya beda + drivernya malah nyuruh batalin gitu aja dr apknya, udah gitu ngendarain lewat trotoar + nyelip"", pas lagi keadaan ujan drivernya malah planga plongo trs pake jas ujan aja lama banget mikir"", disitu kondisi sy udah keujanan + ga dikasi jas juga bawa laptop takut klo keujanan rusak, duh ga banget.",3,0,2026-01-03 16:24:16
Grab,Nasgornya enak porsian banyak 1 porsi bs berdua kalau laper banvet bs sndri 😄👍🏼,5,0,2026-01-03 15:52:05
Grab,sangat nyaman,5,0,2026-01-03 15:44:21
Grab,Bagus banget,5,0,2026-01-03 15:31:38
Grab,cepat pejemputannya dan aman,5,0,2026-01-03 15:17:38
Grab,sangat puas,5,0,2026-01-03 15:17:23
Grab,enak nyaman jos,5,0,2026-01-03 14:34:38
Grab,the best,5,0,2026-01-03 14:31:02
Grab,"PERBAIKI SISTEM GRABFOOD!!! saya order grabfood sudah 1 jam tidak ada driver mau nerima. posisi udah lapar dan dibatalkan gabisa yang bener aja?! masa harus nunggu 2 jam? tolong sistem diperbaiki lagi. jangan menyusahkan pihak resto, driver, dan cust. jadi males saya mau order lewat grabfood kalau sistemnya ga diubah.",2,0,2026-01-03 14:28:55
Grab,baikkkk,5,0,2026-01-03 14:26:08
Grab,sangat membantu,5,0,2026-01-03 14:04:26
Grab,"ribet,grab food driver susah nyarinya",1,0,2026-01-03 13:59:54
Grab,jelek lu,1,0,2026-01-03 13:48:11
Grab,driver orang baik. thank,5,0,2026-01-03 13:46:19
Grab,biar bintang yang berbicara,5,0,2026-01-03 13:33:32
Grab,baik amanah & ramah,5,0,2026-01-03 13:29:16
Grab,sangat mmbantuu,5,0,2026-01-03 13:28:40
Grab,sangat membantu,5,0,2026-01-03 13:21:58
Grab,"buruk,pusat bantuan tidak dapat menyelesaikan masalah, Bot",1,0,2026-01-03 13:11:59
Grab,bagus dan ramah orangnya,4,0,2026-01-03 13:10:10
Grab,bagus sangat membantu banget,5,0,2026-01-03 13:09:04
Grab,memuaskan,5,0,2026-01-03 13:03:51
Grab,notifnya terlalu sering spam,3,0,2026-01-03 12:50:20
Grab,sangat puas,5,0,2026-01-03 12:40:41
Grab,good,5,0,2026-01-03 12:36:09
Grab,grab hemat sebenarnya membunuh aplikasinya sendiri argo car di persamakan dengan bike dan pada akhirnya driver enggan untuk mengambil dgn tarif yg gak masuk perhitungan dan penumpang lebih memilih maxim yg standar tanpa embel embel sama seperti blubird yg hampir down tapi tetap di percaya konsumen karna konsisten dalam harga tapi memberikan kepercayaan dan kenyamanan kepada penumpang,1,6,2026-01-03 12:29:25
Grab,sangat baik,5,0,2026-01-03 12:27:58
Grab,bisa pesan makanan lewat grab,5,1,2026-01-03 12:26:22
Grab,pake prioritas biar di antar cepet malah terlambat mulu di baiki sistemnya saya bayar soalnya driver bisanya dapat orderan ganda kek mana ceritanya,1,0,2026-01-03 12:24:50
Grab,best,5,0,2026-01-03 12:24:15
Grab,ok mantap,5,0,2026-01-03 12:13:01
Grab,sangat puas,5,0,2026-01-03 12:11:58
Grab,"gjls, kadang lokasinya g ke detect pdhl udah bnr nulisnya, nyusahin yg lgi buru-buru aja",1,0,2026-01-03 11:53:06
Grab,bagus,5,0,2026-01-03 11:47:39
Grab,cepat dan ramah,5,0,2026-01-03 11:42:36
Grab,driver ramah mobil bersih nyaman,5,1,2026-01-03 11:32:15
Grab,nyaman makaseh bg,5,0,2026-01-03 11:23:53
Grab,tepat waktu,5,0,2026-01-03 11:16:49
Grab,"kata tunggu 30hari calendar bekerja, tapi sampai sekarang tak dapat lagi duit refund, nak tunggu bape lama lagi ? nak tunggu bape bulan nak bagi refund tu potong kemain cepat refund dah sebulan lebih tak dapat",1,0,2026-01-03 10:54:44
Grab,bagusss,4,0,2026-01-03 10:51:45
Grab,sangat baik,5,0,2026-01-03 10:51:39
Grab,baik makasih,5,0,2026-01-03 10:46:35
Grab,"layanan nya bagus,sopan.mkasih bnyk ya.tepat waktu.",5,0,2026-01-03 10:44:17
Grab,fantastic,5,0,2026-01-03 10:25:10
Grab,sangat memuaskan pelayananya,5,0,2026-01-03 10:17:12
Grab,baik la yanannya,5,0,2026-01-03 10:12:50
Grab,bagusss,5,0,2026-01-03 10:00:29
Grab,recommended pokonya,5,0,2026-01-03 09:40:08
Grab,pelayanan bagus,4,0,2026-01-03 09:39:06
Grab,Aplikasi penolong untuk kamu yang sat set,5,0,2026-01-03 09:35:13
Grab,sangat bagus,5,0,2026-01-03 08:49:44
Grab,👍👍,5,0,2026-01-03 08:44:44
Grab,knp gk bisa di buka aplikasi ny,2,0,2026-01-03 08:28:20
Grab,best,5,0,2026-01-03 08:25:34
Grab,mantap pak,5,0,2026-01-03 08:24:23
Grab,untu pesan makan gilak okir harga 34 ribu okir nya bisa pula 100ribu,1,0,2026-01-03 08:14:27
Grab,mantap,5,0,2026-01-03 08:12:24
Grab,driver ok 👌,5,0,2026-01-03 07:40:11
Grab,"tolong di grab jangan ada gandakan pesenan atau di gabungkan, kita jadi lama menunggu nya",1,0,2026-01-03 07:31:35
Grab,"gimana ceritanya saldo 80k di ovo kedeteksi 0,dan ini lagi urgent banget malahan error si metode pembayaran",1,0,2026-01-03 07:24:47
Grab,bagus,5,0,2026-01-03 07:14:18
Grab,mudah praktis dan simpel,5,0,2026-01-03 07:12:34
Grab,layanan cepat,5,0,2026-01-03 07:05:33
Grab,pengemudi nya ramah dan hafal jalan,5,0,2026-01-03 07:05:03
Grab,masa saldo ovo saya 0,3,6,2026-01-03 07:00:11
Grab,sepatu anak aq ketinggalan di mobil,1,0,2026-01-03 06:52:57
Grab,keren.sangat membantu sekali,5,0,2026-01-03 06:46:58
Grab,mantapp,5,0,2026-01-03 06:38:47
Grab,driver taxioline ugal-ugalan orang mau ditabrak tabrakin dengan mobil berplat nopol B1689TDO,1,0,2026-01-03 06:03:03
Grab,"aplikasinya sangat membantu,terima kasih",5,0,2026-01-03 05:56:21
Grab,sangat membantu,5,0,2026-01-03 05:23:22
Grab,tiap hari berangkat kerja pake grab...ttp ga bikin kantong bolong...perjalanan cepat...ga pake antre2 ...grab ojek online paling ekonomis...refund dana semudah membalikan telapak tangan...penanganan complain yg sangat cepat..terintegrasi ovo dan superbank...tanpa ribet harus membayar dg cash .. grab terbaik...,5,0,2026-01-03 05:02:53
Grab,"grab kenapa y driver nya selalu sering banget cancel2 costumer semisalkan kalo gatau alamat nya tanya gitu chat bukan nya langsung cancel gtu aja , sering banget ni nemuin driver kaya gini !!",3,1,2026-01-03 04:57:58
Grab,bagus,3,0,2026-01-03 04:43:26
Grab,ksh ongkir g otak lo sok dimahl mahalin g ush beli dsni lg ongkirnya dmhaalin lbh mahal ongkirnya,1,1,2026-01-03 04:24:25
Grab,ok puas,5,0,2026-01-03 04:14:56
Grab,bisa didapatkan dg mudah,5,0,2026-01-03 04:06:45
Grab,mudah cepat hemat dan nyaman,4,0,2026-01-03 04:00:42
Grab,baguss,5,0,2026-01-03 03:55:55
Grab,perjalanan menyenagkan,5,0,2026-01-03 03:50:49
Grab,sangat bagusss,5,0,2026-01-03 02:55:47
Grab,kurirnya suka minta ga sesuai aplikasi walaupun jaraknya dekat,3,0,2026-01-03 02:50:03
Grab,sangat baik dan ramah,5,0,2026-01-03 02:49:03
Grab,ok,5,0,2026-01-03 02:17:41
Grab,saya sebagai driver minta tolong buat aplikator setiap cs pesan sesuatu pake verifikasi muka biar kita tau muka orang yang selelalu buat orderan fiktif / yang suka mesan grab karna iseng kita sebagai driver merasa dirugikan,5,0,2026-01-03 01:32:05
Grab,Lancar,5,0,2026-01-03 01:21:24
Grab,baik,5,0,2026-01-03 01:11:22
Grab,ketika pesen grabcar hemat di kota palembang.. supirnya pada nolak.. jadi lama nunggu. balik deh k gocar. grab harga lumayan tapi lumanyun nunggu mobil pada reject. perbaikin knapa. kota jg ga berat kok bayar lebih mahal,1,0,2026-01-03 00:56:31
Grab,sangat membantu,4,0,2026-01-03 00:43:56
Grab,sensasional,5,0,2026-01-03 00:36:28
Grab,memudahkan,5,0,2026-01-03 00:21:08
Grab,Bagus,5,0,2026-01-03 00:00:26
Grab,pelayanan buruk dan merugikan pelanggan,5,0,2026-01-02 23:41:34
Grab,"good , tanks 👍",5,0,2026-01-02 22:29:34
Grab,"GAK JELAS GRAB FOOD, NUNGGU 2 JAM, TIBA TIBA PESANAN DI BATALKAN, TOLONG LAH DI PERBAIKIN LAGI, GAK PERLU SURUH TUNGGU LAMA KALO EMNG GAK BISA!! SANGAT TIDAK REKOMEND.",1,0,2026-01-02 22:13:31
Grab,good service,5,0,2026-01-02 21:38:36
Grab,gajelas gabisa batalin pesanan grabmart. apk gj.,1,0,2026-01-02 19:44:02
Grab,parah sihh Grab food pesen mkn Dari jam 11 sampe tadi jam 2 kita nunguin udh laper Dari pihak Grab langsuang d Batalin nungu sampe dua jam,2,0,2026-01-02 19:24:57
Grab,payah makanan pending 2jam dan ga bisa di cancel,1,0,2026-01-02 19:21:28
Grab,mantap,5,0,2026-01-02 19:20:37
Grab,mantap,5,0,2026-01-02 18:05:21
Grab,liburan sangat nyaman dan tenang dengan Grab,5,1,2026-01-02 17:24:11
Grab,SUSAH DAPAT DRIVER GRABFOOD UDAH NUNGGU BERJAM JAM GABISA DIBATALIN SEMUA FITUR GA BERGUNA,1,0,2026-01-02 17:21:45
Grab,"Tepat waktu, baik, ramah & sopan. Amanah deh 👍🏻",5,0,2026-01-02 17:13:57
Grab,"Aplikasi gajelas tmn gw sampe beli promag buat nahan laper gara gara drivernya pada ngebatalin, mana nyarinya lama lagi",1,0,2026-01-02 16:59:35
Grab,makin lama makin rese harganya,1,0,2026-01-02 16:55:41
Grab,"percuma fitur catatan di grab food nya ada, saya pesan tidak pakai sambel malah di pakai kan sambel, entah penjual tidak membaca atau tidak terlihat di apk grabnya, bukan sekali tapi udah berkali-kali saya sangat kecewa pakai aplikasi nya.",1,6,2026-01-02 16:22:01
Grab,kalau tidak niat terima pesanan jgn kerja ojol saya pesan dari jam 9 nan sampe sekaran 23.11 belum ada yg terima orderan saya. keterlambatan terus,1,0,2026-01-02 16:18:39
Grab,"pelayanan tidak bagus, sudah 1 jam saya menunggu tidak ada kejelasan dari driver, ngabarin atau ngasih tau pun tidak, di mapsnya dia muter² ntah kemana, saya udah nunggu²in, nama pengemudi Raden Marcury",1,0,2026-01-02 16:04:11
Grab,"Tarif memberatkan konsumen yang batalin orderan driver, tapi cari driver baru tarif berubah lebih tinggi. bahkan sampai 3x driver batalin orderan",1,0,2026-01-02 16:03:44
Grab,"parahhh banget, sering banget pesen tapi ga pernah di proses, 2 kali pesen sampek di bisa di batalin karna lewat estimasi tapi ga ada proses lanjutan, ga niat bener bahhhh, orang cari makan karna laperrrr masih suruh nunggu, mana ga bisa di batalin klo belum lewat estimasi, kocakkkkk",1,0,2026-01-02 15:27:36
Grab,lemot,3,0,2026-01-02 15:26:26
Grab,"lama lama pesen grab selalu batal gara gara selalu kendala di pengemudi ga terima terima ,ga pesen makanan ga pesen go ride ga pesen expres semua kendala pengemudi nya ga dapet dapet ,auto uninstal",1,0,2026-01-02 15:16:50
Grab,pengiriman sesuai order dan cepat,4,0,2026-01-02 15:14:56
Grab,pake grab 5x kena cancel mending pake gojek aja,1,0,2026-01-02 15:14:34
Grab,bagus,5,0,2026-01-02 15:14:08
Grab,untuk aplikasinya bagus tapi drivernya tiba² batalin pesanan pas udah sampai tanpa kejelasan dan ditinggal gitu saja,2,0,2026-01-02 14:59:55
Grab,bagus,5,0,2026-01-02 14:39:17
Grab,"driver nya kga niat nyari duit sebagian org,,ada fitur grab hemat kagaa ada yg mau ngambil,,jrk kga ada 5Km jga",1,0,2026-01-02 14:18:57
Grab,"yg bener aja! saya pesen grab food, saya paham kondisinya memang hujan (gerimis yg ga berhenti dari sore) tapi masa iya saya harus nunggu 1jam lebih cuma buat cari driver doang. udah gitu saldo ovo saya ke gantung, mau batalin pesenan juga gabisa. Sbg customer saya pesen grab food karna itu alternatif paling tepat karna saya lapar dan diluar hujan. Seenggaknya bisa batalin orderan, udah SATU JAM NUNGGU DRIVER DOANG YG BENER AJA!",2,0,2026-01-02 14:16:59
Grab,pesanan udah nunggu sejam gak dapet driver. malah diundur waktunya lg setengah jam. udah gitu gak dapet juga driver. aneh. pindah tempat pesenan sama juga kaya gitu.,1,0,2026-01-02 14:13:02
Grab,bagus untuk pengemudi nya,5,0,2026-01-02 14:12:20
Grab,supir nya baik,5,0,2026-01-02 14:10:56
Grab,sangat membantu dalam memenuhi kebutuhan masyarakat,5,0,2026-01-02 14:09:10
Grab,"masukan buat driver grab saya kan pelanggan tetap..kenapa saat hujan Grab di Jambi tidak ada ya..menaikan tarif dekat tapi gak ada satu pun yang dapat,,grab mobil loh,,",2,1,2026-01-02 13:42:46
Grab,dada selamat tinggal Grab aplikasi bagus sayang susah pake nya ...titik jemput tidak bisa auto kyak app sblh ..cari manualpun zonk ...kecewa bgt pdhl pengguna lama Grab .,1,0,2026-01-02 13:41:19
Grab,APLIKASI GRAB FOOD YANGA SUDAH MEMBUAT KECEWA.WAKTU DIBIKIN LAMA LAMA TANPA ADA PENJELASAN APAPUN DAN SEPIHAK SENDIRI.APLIKASI TIDAK JELAS.,1,0,2026-01-02 13:35:36
Grab,kenapa sudah tidak bisa pakai qris. apk gajelas,1,0,2026-01-02 13:28:37
Grab,"kecewa sama ini aplikasi saya mesen makanan dari jam 19:45 estimasi datang jam 20:30 kalo tidak salah trus tiba"" berubah jadi 21:20 trus berubah lagi jadi 21:59 nanti lagi berubah? mending di isi option batal pesan niat beli makan di aplikasi supaya cepat datang dan malas antre ini malah kayak antre makan di tempat,, niat makan malah ilang selera makannya bener"" kecewa sama aplikasinya",1,14,2026-01-02 13:26:54
Grab,bhest,5,0,2026-01-02 13:23:32
Grab,"udah langganan unlimited, tapi selalu dapet driver jauh lebih dari 2 KM penjemputan. tolong perbaiki",5,0,2026-01-02 13:17:52
Grab,good job 👍,5,0,2026-01-02 13:16:01
Grab,"estimasi pesanan molor waktunya , kelamaan pake pengantaran prioritas sama standar sama aja driver dateng doubel orderan katanya",1,0,2026-01-02 13:13:02
Grab,3 hari ini kurang bagus harga naik tiba-tiba,1,1,2026-01-02 13:00:44
Grab,Sangat lambat memberi respon untuk pencarian barang hilang untuk penumpang,1,0,2026-01-02 12:55:52
Grab,sangat membantu 👍👍,5,0,2026-01-02 12:53:45
Grab,ramah,5,0,2026-01-02 12:41:13
Grab,sangat membantu dalam segala situasi dan kondisi,5,0,2026-01-02 12:31:39
Grab,Tidak bisa pesan grab car!!! sudah berulangkali lapor ke cs berkali kali namun sampai saat ini masalah belum terselesaikan,1,0,2026-01-02 12:27:49
Grab,bagus,5,0,2026-01-02 12:22:44
Grab,alamat nya ga sesuai tapi namanya sama,1,0,2026-01-02 12:05:45
Grab,"pelayanan nya luar biasa,, cepat, mudah dan sangat membantu.",5,1,2026-01-02 11:55:07
Grab,bagus,5,0,2026-01-02 11:46:43
Grab,Is the best.,5,0,2026-01-02 11:39:00
Grab,ngelag banget,2,0,2026-01-02 11:31:57
Grab,"akun dihubungkan ke nomor terbaru susahnya minta ampun, diminta sc, tapi aplikasi tidak mengijinkan sc",1,0,2026-01-02 11:28:47
Grab,ga berguna di saat urgent ga da driver oayah,1,0,2026-01-02 10:57:39
