platform,review,rating,engagement,date,review_length,clean_review,sentiment,intensity_score
Grab,cepat dan sopan,5,0,2026-01-18 14:15:37,15,cepat sopan,Positive,0
Grab,lebih di update lagi kasihan para draiver nama toko gak tertera bahkan titik toko atau rumah pun gak sesuai jelek banget,1,3,2026-01-18 14:03:36,120,update kasihan draiver nama toko gak tera titik toko rumah gak sesuai jelek banget,Negative,3
Grab,layanan yg sigap,5,0,2026-01-18 13:45:34,16,layan yg sigap,Positive,0
Grab,luar biasa,5,0,2026-01-18 13:13:40,10,,Positive,0
Grab,pelayanannya baik👍👍,5,0,2026-01-18 13:11:16,19,layan baik,Positive,0
Grab,sangat baik,5,0,2026-01-18 12:24:45,11,,Positive,0
Grab,terbaik,5,0,2026-01-18 12:16:02,7,baik,Positive,0
Grab,sesuai apa yg saya pesen,5,0,2026-01-18 12:06:40,24,sesuai yg sen,Positive,0
Grab,ok,5,0,2026-01-18 11:25:38,2,ok,Positive,0
Grab,oke,4,0,2026-01-18 10:19:55,3,oke,Positive,0
Grab,mudah,5,0,2026-01-18 10:04:17,5,mudah,Positive,0
Grab,enak buat pengiriman,5,0,2026-01-18 09:49:40,20,enak kirim,Positive,0
Grab,"udh pesen grab XL biar motornya besar tapi yang dateng beat, trs apa gunanya bayar mahal² demi motor besar tapi yg dateng kecil",1,0,2026-01-18 09:44:59,127,udh sen grab xl biar motor dateng beat trs guna bayar mahal motor yg dateng,Negative,0
Grab,gk jelas tiba2 ke blokir akunnya,1,0,2026-01-18 09:14:44,32,gk blokir akun,Negative,0
Grab,terimakasih layanan cepat dan ramah,5,0,2026-01-18 08:25:36,35,terimakasih layan cepat ramah,Positive,0
Grab,membantu banget,5,0,2026-01-18 08:23:59,15,bantu banget,Positive,0
Grab,selalu pakai grab tp skg mahal grab udah pelit promo gak ada potongan,5,0,2026-01-18 08:23:28,69,pakai grab tp skg mahal grab udah pelit promo gak potong,Positive,1
Grab,mantap,5,0,2026-01-18 08:17:43,6,mantap,Positive,0
Grab,ramah,5,0,2026-01-18 08:17:36,5,ramah,Positive,0
Grab,sangat menguntungkan,5,0,2026-01-18 08:05:07,20,untung,Positive,0
Grab,bagus gaessssssass aplikasi ya ayo download,5,0,2026-01-18 07:22:30,43,bagus gaessssssass aplikasi ya ayo download,Positive,0
Grab,customer hebat adalah dia yg pake hemat lalu bisa nego 😅😅,5,1,2026-01-18 07:07:13,57,customer hebat yg pake hemat nego,Positive,0
Grab,fungsi telepon nya kurang bagus,4,0,2026-01-18 06:56:07,31,fungsi telepon nya bagus,Positive,0
Grab,"dimanapun dan kapan pun saya membutuhkan, grab slalu ada untuk menemani perjalanan saya semangat trus ...👍🏻👍🏻",5,0,2026-01-18 06:34:32,109,mana butuh grab slalu tani jalan semangat trus,Positive,0
Grab,ok,5,0,2026-01-18 06:20:15,2,ok,Positive,0
Grab,85 da pokoknya,5,0,2026-01-18 06:10:51,14,da pokok,Positive,0
Grab,bagus,5,0,2026-01-18 05:59:26,5,bagus,Positive,0
Grab,semenjak ada grap jadi tidak ribet ribet,5,0,2026-01-18 05:50:20,40,semenjak grap ribet ribet,Positive,0
Grab,"saya mau tanya, pelanggan dianggap apa sama grab?",3,0,2026-01-18 05:40:58,49,langgan anggap grab,Neutral,0
Grab,keren,5,0,2026-01-18 05:38:48,5,keren,Positive,0
Grab,"Grab suport Sangat membantu Saya sebagai Driver grab, terimakasih Semangat.",5,0,2026-01-18 05:38:40,75,grab suport bantu driver grab terimakasih semangat,Positive,0
Grab,👍,5,0,2026-01-18 05:29:40,1,,Positive,0
Grab,"sangat bagus , bnyk promo,dan kurirnya tepat waktu",4,1,2026-01-18 05:28:22,50,bagus bnyk promodan kurir,Positive,0
Grab,pengantaran nya cepat aku suka,5,1,2026-01-18 05:11:11,30,antar nya cepat suka,Positive,0
Grab,sangat ramah baik tulus,5,0,2026-01-18 04:54:38,23,ramah tulus,Positive,0
Grab,"aplikasi tolol, log out sendiri masuk lagi harus pake selfie udah Selfi bener naik turun kepala juga udah ""OK"" taunya gagal masuk, koneksi terputus padahal pake wifi",1,0,2026-01-18 04:54:23,165,aplikasi tolol log out masuk pake selfie udah selfi bener turun kepala udah ok tau gagal masuk koneksi putus pake wifi,Negative,1
Grab,mantab,5,0,2026-01-18 04:37:25,6,mantab,Positive,0
Grab,"well done, good job",5,0,2026-01-18 04:33:18,19,well done good job,Positive,0
Grab,"sebenarnya aplikasinya bagus, murah. tapi susah nyari alamat yang tidak terdaftar di maps. Kadang lokasinya ada di maps tapi tidak terdaftar di aplikasi grab jadi tidak bisa pesan, terpaksa gunakan aplikasi sebelah.",2,19,2026-01-18 04:30:10,215,aplikasi bagus murah susah nyari alamat daftar maps kadang lokasi maps daftar aplikasi grab pesan paksa aplikasi belah,Negative,0
Grab,mantap kali lah cepat tanpa ribet,5,0,2026-01-18 04:28:20,33,mantap kali cepat ribet,Positive,0
Grab,gak bisa batalin pesanan,1,0,2026-01-18 04:26:05,24,gak batalin pesan,Negative,1
Grab,memuaskan,5,0,2026-01-18 04:06:27,9,muas,Positive,0
Grab,"bagus, sangat memudahkan perjalanan maupun belanja",5,1,2026-01-18 03:52:26,50,bagus mudah jalan belanja,Positive,0
Grab,Sipp bagus,4,0,2026-01-18 03:12:15,10,sipp bagus,Positive,0
Grab,jelek,1,0,2026-01-18 02:52:24,5,jelek,Negative,1
Grab,terimakasih Grab jemput nya tepat waktu,5,0,2026-01-18 01:39:48,39,terimakasih grab jemput nya,Positive,0
Grab,"dari 2025 kelakuan aplikasi grab sama aja ya!!!! masih aja milihin driver yg jauh dari lokasi!!! ketika butuh ada driver yg deket terlihat dari aplikasi, namun yg dipilih sama aplikasi malah driver- driver yg jaraknya jauh!",1,16,2026-01-18 01:33:48,223,laku aplikasi grab aja ya aja milihin driver yg lokasi butuh driver yg deket aplikasi yg pilih aplikasi driver driver yg jarak,Negative,0
Grab,tepat waktu dan amanah,5,0,2026-01-18 01:28:25,22,amanah,Positive,0
Grab,"sangat membantu , oke lah",5,0,2026-01-18 01:25:08,25,bantu oke,Positive,0
Grab,layanan mantap,5,1,2026-01-18 01:22:19,14,layan mantap,Positive,0
Grab,waktu nya sejam lebih pengantaran,1,0,2026-01-18 01:21:18,33,nya jam antar,Negative,0
Grab,senang,5,0,2026-01-18 01:19:19,6,senang,Positive,0
Grab,asyik..,5,0,2026-01-18 01:13:27,7,asyik,Positive,0
Grab,pokonya paling nyaman di antara aplksi yang lain,5,0,2026-01-18 01:13:14,48,poko nyaman aplksi,Positive,0
Grab,setiap tahun di suruh update teruss!!!!!!,1,0,2026-01-18 00:57:04,41,suruh update teruss,Negative,0
Grab,terlalu di up harga makananya,1,0,2026-01-18 00:53:39,29,up harga makananya,Negative,0
Grab,puas banget,5,0,2026-01-18 00:19:26,11,puas banget,Positive,0
Grab,bagus,5,0,2026-01-18 00:16:55,5,bagus,Positive,0
Grab,mohon di perbaiki KA soalnya stiap pesan makanan selalu terlambat kalo terlambat hrus ada opsi dibatalkan soalnya saya nunggu lama mana laper bgtt,4,0,2026-01-18 00:13:22,146,mohon baik ka stiap pesan makan lambat kalo lambat hrus opsi batal nunggu laper bgtt,Positive,0
Grab,"Tolong mitranya diperhatikan ya, sudah enam jam saya menunggu ga kunjung di proses pesanannya, dan driver selalu membatalkan pesanan saya.",1,0,2026-01-17 23:45:49,138,tolong mitra perhati ya enam jam tunggu ga kunjung proses pesan driver batal pesan,Negative,1
Grab,Bagus lebih cepat & hemat,5,0,2026-01-17 23:43:27,25,bagus cepat hemat,Positive,0
Grab,Terbaik,4,0,2026-01-17 23:18:02,7,baik,Positive,0
Grab,mantan pelayanan nya,5,0,2026-01-17 23:13:10,20,mantan layan nya,Positive,0
Grab,LAMAAAAAA!,1,0,2026-01-17 21:18:37,10,lamaaaaaa,Negative,0
Grab,sangat baik dan nyaman,5,0,2026-01-17 21:11:46,22,nyaman,Positive,0
Grab,oke,5,0,2026-01-17 19:10:10,3,oke,Positive,0
Grab,oke,5,0,2026-01-17 18:51:26,3,oke,Positive,0
Grab,"kasih bintang 1. driver minta tambahan biaya kebersihan kendaraan terlalu mahal,. lapor d pusat bantuan tidak respon 👎👎👎 untuk semua customer harap hati2. terutama grab car.",1,0,2026-01-17 18:24:32,173,kasih bintang driver tambah biaya bersih kendara mahal lapor d pusat bantu respon customer harap hati grab car,Negative,0
Grab,bagus atas aplikasi nya,5,0,2026-01-17 16:06:20,23,bagus aplikasi nya,Positive,0
Grab,"3x saya,pesan di batalkan pengemudi salah waktunya lama banget nunggunya, nunggu sampe jam set 10 sampe jam 11 malam., klo emang gk bisa ngirim mending bilang aja! klo di batalkan ya kasihkan alasan yang jelas, biar kami gak nunggu lama jadi sepakat pembatalan!",1,13,2026-01-17 15:46:49,261,x sayapesan batal kemudi salah banget nunggunya nunggu sampe jam set sampe jam malam klo emang gk ngirim mending bilang aja klo batal ya kasih alas biar gak nunggu sepakat batal,Negative,1
Grab,biar bintang yang berbicara,5,0,2026-01-17 15:37:27,27,biar bintang bicara,Positive,0
Grab,nyaman,5,0,2026-01-17 15:35:33,6,nyaman,Positive,0
Grab,trimakasi sdah tepat waktu 🙏,5,0,2026-01-17 15:14:59,28,trimakasi sdah,Positive,0
Grab,Bagusss layanannya cepat,5,0,2026-01-17 14:50:46,24,bagusss layan cepat,Positive,0
Grab,mantap,5,0,2026-01-17 14:50:38,6,mantap,Positive,0
Grab,grab mantap cepat,5,0,2026-01-17 14:36:51,17,grab mantap cepat,Positive,0
Grab,good,5,0,2026-01-17 14:26:00,4,good,Positive,0
Grab,bagus,5,0,2026-01-17 14:17:05,5,bagus,Positive,0
Grab,"grab ini sebenarnya berguna,tapi sayang tidak bisa menggunakan pembayaran metode DANA jadi agak susah bagi Saya semoga kedepannya nya ada metode pembayaran MEMAKAI DANA",4,0,2026-01-17 14:06:31,168,grab bergunatapi sayang bayar metode dana susah moga depan nya metode bayar pakai dana,Positive,0
Grab,Harusnya di kasih akses langsung ke Owner Resto atau pihak Resto by Vone atau WA.. biar kita bisa konfirmasi langsung misal pengantaran lama... estimasi pengantaran 35 menit kok bisa molor sampai sejam lebih... TERLALU LAMA... Susah buat CANCEL juga...,3,0,2026-01-17 13:59:23,252,kasih akses langsung owner resto resto by vone wa biar konfirmasi langsung antar estimasi antar menit molor jam susah cancel,Neutral,0
Grab,saya gak bisa ganti nomer hp,5,0,2026-01-17 13:43:43,28,gak ganti nomer hp,Positive,1
Grab,drivernya sangat ramah dan mbl nya juga bersih,5,0,2026-01-17 13:42:59,46,drivernya ramah mbl nya bersih,Positive,0
Grab,cukup baik karna daerah saya agak terpencil JD tidak terlalu sulit,5,0,2026-01-17 12:59:32,66,karna daerah pencil jd sulit,Positive,0
Grab,cepat,5,0,2026-01-17 12:31:14,5,cepat,Positive,0
Grab,👍,5,0,2026-01-17 12:22:59,1,,Positive,0
Grab,puas,5,0,2026-01-17 12:19:07,4,puas,Positive,0
Grab,"sangat puas dengan pelayanan grab, semoga selalu jaya melayani semua pelanggan 👍",5,1,2026-01-17 12:14:39,80,puas layan grab moga jaya layan langgan,Positive,0
Grab,sangat mudah dan terpercaya,5,0,2026-01-17 12:12:57,27,mudah percaya,Positive,0
Grab,sangat puas,5,0,2026-01-17 12:06:05,11,puas,Positive,0
Grab,untuk grab food tampilannya kurang cocok masakannya di katagori kan. ga sesuai. tolong ubah seperti dulu item asli indonesianya,2,2,2026-01-17 11:31:57,127,grab food tampil cocok masakan katagori ga sesuai tolong ubah item asli indonesia,Negative,1
Grab,mantapp,5,0,2026-01-17 11:06:16,7,mantapp,Positive,0
Grab,tepat waktu driver sopan,5,0,2026-01-17 10:58:43,24,driver sopan,Positive,0
Grab,tidak ramahh tidak sabaran,3,0,2026-01-17 10:52:01,26,ramahh sabar,Neutral,0
Grab,"mantap, murah",5,0,2026-01-17 10:45:53,13,mantap murah,Positive,0
Grab,so far so good...,5,0,2026-01-17 10:42:01,17,so far so good,Positive,0
Grab,tidak bisa pesan 2 kenderaan sekaligus. buang waktu,3,0,2026-01-17 10:39:10,51,pesan kenderaan buang,Neutral,0
Grab,ok,3,0,2026-01-17 10:11:46,2,ok,Neutral,0
Grab,bermanfaat tuk orang banyak,5,0,2026-01-17 10:10:32,27,manfaat tuk orang,Positive,0
Grab,mantapp,5,0,2026-01-17 10:10:02,7,mantapp,Positive,0
Grab,"titiknya kadang GK kurat,",1,0,2026-01-17 09:55:25,25,titik kadang gk rat,Negative,0
Grab,ramah sopan sehat selalu BPK grab,5,0,2026-01-17 09:18:01,33,ramah sopan sehat bpk grab,Positive,0
Grab,mantaaap,5,0,2026-01-17 08:59:34,8,mantaaap,Positive,0
Grab,grab terbaik.,5,0,2026-01-17 08:55:15,13,grab baik,Positive,0
Grab,udah update minta update..,1,0,2026-01-17 08:44:45,26,udah update update,Negative,0
Grab,sy puas dengan pengantaran nya,5,0,2026-01-17 08:40:33,30,sy puas antar nya,Positive,0
Grab,oke sangat membantu,5,0,2026-01-17 08:29:08,19,oke bantu,Positive,0
Grab,tepat waktu dan ramah,5,0,2026-01-17 07:54:32,21,ramah,Positive,0
Grab,nice,5,0,2026-01-17 07:41:17,4,nice,Positive,0
Grab,bagusss,5,0,2026-01-17 07:40:22,7,bagusss,Positive,0
Grab,good,5,0,2026-01-17 07:37:21,4,good,Positive,0
Grab,cepat dan mantap,5,0,2026-01-17 07:32:12,16,cepat mantap,Positive,0
Grab,mantul,5,0,2026-01-17 07:22:54,6,mantul,Positive,0
Grab,bagus pelayanannya,5,0,2026-01-17 06:55:35,18,bagus layan,Positive,0
Grab,saran utk grab Driver grabcar - bike agar lebih cepat ambil orderan saat hujan dan jam sibuk kadang masih kesulitan untuk mendapatkan driver saat kondisi cuaca hujan driver masih pilih2 order,5,1,2026-01-17 06:54:07,191,saran utk grab driver grabcar bike cepat ambil order hujan jam sibuk kadang sulit driver kondisi cuaca hujan driver pilih order,Positive,0
Grab,abg grab NY cpt tanggal,4,0,2026-01-17 06:16:33,23,abg grab ny cpt tanggal,Positive,0
Grab,amanah,5,0,2026-01-17 06:14:29,6,amanah,Positive,0
Grab,terbaik,4,0,2026-01-17 05:56:14,7,baik,Positive,0
Grab,memuaskan,5,0,2026-01-17 05:55:07,9,muas,Positive,0
Grab,lebih mantap,5,0,2026-01-17 05:47:42,12,mantap,Positive,0
Grab,"pelayanan nya cukup puas driver nya ramah , mobil nya sudah standby di depan ....",5,1,2026-01-17 05:13:08,81,layan nya puas driver nya ramah mobil nya standby,Positive,0
Grab,tidak bisa memesan makanan di karenakan harus ganti metode pembayaran setelah di ganti metode pembayaran yang lain tetap tidak bisa hehh,2,0,2026-01-17 04:58:42,136,mes makan karena ganti metode bayar ganti metode bayar hehh,Negative,0
Grab,sejauh ini nyaman pake grab. meskipun untuk promo di grab food lebih banyak promo di awal dulu.,5,0,2026-01-17 04:26:31,95,nyaman pake grab promo grab food promo,Positive,0
Grab,Pengantaran cepat,5,0,2026-01-17 04:21:55,17,antar cepat,Positive,0
Grab,good,5,0,2026-01-17 04:07:35,4,good,Positive,0
Grab,"nice apps, improve more",4,0,2026-01-17 03:55:36,23,nice apps improve more,Positive,0
Grab,bagus,5,0,2026-01-17 03:47:06,5,bagus,Positive,0
Grab,"tolong lah mas, mbak jangan di seputaran kota saja. sebab kl agak jauh dr kota sulit dapet nya",5,0,2026-01-17 03:36:59,94,tolong mas mbak putar kota kl dr kota sulit dapet nya,Positive,0
Grab,tangkas pengemudinya.,5,0,2026-01-17 03:28:05,21,tangkas mud,Positive,0
Grab,"kenapa gak kaya dulu aja harganya, sekarang mahal",1,0,2026-01-17 03:19:50,49,gak kaya aja harga mahal,Negative,1
Grab,di Sumenep Madura masih banyak akun tembak dan akun joki,5,0,2026-01-17 03:18:32,56,sumenep madura akun tembak akun joki,Positive,0
Grab,Good,5,0,2026-01-17 02:58:31,4,good,Positive,0
Grab,saya merasa puas,5,0,2026-01-17 02:57:10,16,puas,Positive,0
Grab,puas dgn pelayanannya dan harganya ...LEBIH MURAH dari pada yg lain,5,0,2026-01-17 02:55:14,67,puas dgn layan harga murah yg,Positive,0
Grab,bagus,5,0,2026-01-17 02:49:14,5,bagus,Positive,0
Grab,Driver ramah dan ensk berkomunikasi,5,0,2026-01-17 02:41:06,35,driver ramah ensk komunikasi,Positive,0
Grab,Saya selama pake grab tidak ada masalah...aman-aman saja. Ada saran ...sebaiknya jaket yang dikenakan driver tidak lusuh. Grab harus tampil rapi .,5,0,2026-01-17 02:16:07,146,pake grab masalahamanaman saran jaket kena driver lusuh grab tampil rapi,Positive,0
Grab,"Sy pelanggan grab lama banget loh, ada juga driver yg saat kita tny tdk jawab, posisi tdk bergerak, centang, tp jemput kita dg marah (jangan asal cancel), dan tdk diberi helm. Gmn ya nalar dan logikanya saat marah ke customer yg bahkan loyal memberi uang lebih?. Kata maaf itu sederhana loh tapi susah dilakukan. Ini bisa lolos jadi driver gmn y?. Mohon ditindaklanjuti, kenapa harus tulis di ulasan, krn sy yakin pasti dibaca. Sbg Customer sy pny rasa tdk tega jika dilaporkan di dalam aplikasi.",1,0,2026-01-17 02:05:20,496,sy langgan grab banget loh driver yg tny tdk posisi tdk gerak centang tp jemput dg marah cancel tdk helm gmn ya nalar logika marah customer yg loyal uang maaf sederhana loh susah lolos driver gmn y mohon ditindaklanjuti tulis ulas krn sy baca sbg customer sy pny tdk tega lapor aplikasi,Negative,0
Grab,"bagus, nyaman",5,0,2026-01-17 02:02:44,13,bagus nyaman,Positive,0
Grab,pelayanan ok,5,0,2026-01-17 01:44:16,12,layan ok,Positive,0
Grab,ramah baik,5,0,2026-01-17 01:07:01,10,ramah,Positive,0
Grab,Aplikasi yg sangat diandalkan saat ini. Saran agar melakukan improvement dengan menambahkan jumlah stock yg tersedia. Saran agar bisa kerjasama dengan apotik agar bisa beli obat dengan online dengan segera saat urgent.,5,0,2026-01-17 01:02:48,218,aplikasi yg andal saran improvement stock yg sedia saran kerjasama apotik beli obat online urgent,Positive,0
Grab,nice,5,0,2026-01-17 00:54:41,4,nice,Positive,0
Grab,"awalnya pke sih oke bagus dan murah, tpi udh bbrp hari belakangan ini kenapa yaa driver nya pda bodoh gak bisa baca maps? titik rumah udh jelas tpi driver berenti gak pernah sesuai titik, trs malah marah2 ke saya, di telpon lgi jelasin knp driver berhenti eh malah di matiin, tolong yaa kalau driver yg gak bisa baca maps di evaluasi lgi, bkn nya dikasih tau malah dia yg marah² , udh jelas dia yg bodoh.",3,0,2026-01-16 23:42:27,404,pke sih oke bagus murah tpi udh bbrp yaa driver nya pda bodoh gak baca maps titik rumah udh tpi driver renti gak sesuai titik trs marah telpon lgi jelasin knp driver henti eh matiin tolong yaa driver yg gak baca maps evaluasi lgi bkn nya kasih tau yg marah udh yg bodoh,Neutral,3
Grab,terimakasih bapak grab,5,0,2026-01-16 23:31:32,22,terimakasih grab,Positive,0
Grab,"Sebenarnya bagus, banyak promonya dan tersedia di banyak lokasi. Tapi bikin kesel banget kalau mau membatalkan pesanan makanan ga bisa. Alasannya udah disiapkan restoran lah, apa lah. Padahal, restoran aja baru nerima pesanannya. Mau ganti alamat juga susah.",3,71,2026-01-16 23:14:55,258,bagus promonya sedia lokasi bikin kesel banget batal pesan makan ga alas udah siap restoran restoran aja nerima pesan ganti alamat susah,Neutral,1
Grab,grap sangat membantu bnget,5,0,2026-01-16 22:09:19,26,grap bantu bnget,Positive,0
Grab,good luck....,3,0,2026-01-16 21:46:15,13,good luck,Neutral,0
Grab,ramah,5,0,2026-01-16 20:30:26,5,ramah,Positive,0
Grab,GOOD JOB !!!!!,5,0,2026-01-16 20:00:06,14,good job,Positive,0
Grab,sangat membatu,5,0,2026-01-16 17:53:57,14,batu,Positive,0
Grab,"kami bayar 10rb, tetapi driver cuma terima 7,2rb",1,0,2026-01-16 17:46:20,48,bayar rb driver terima rb,Negative,0
Grab,Mantap Driver Jujur Over All is the Best,5,0,2026-01-16 17:09:39,40,mantap driver jujur over all is the best,Positive,0
Grab,drivernya sangat sopan.,5,0,2026-01-16 16:52:22,23,drivernya sopan,Positive,0
Grab,"Keren banget grab aplikasi yang sangat rekomendasi saya cinta grab saya sayangg grab, tolong kasih promo"" yang banyak buat saya",5,0,2026-01-16 16:38:55,127,keren banget grab aplikasi rekomendasi cinta grab sayangg grab tolong kasih promo,Positive,0
Grab,"gk bisa dibuka, klo di buka loading nya lamaa",3,0,2026-01-16 16:17:49,45,gk buka klo buka loading nya lamaa,Neutral,0
Grab,Memuaskan....,5,0,2026-01-16 16:02:57,13,muas,Positive,0
Grab,aduh kenapa sih reload grabfood suka salah. syaa sudah beberapa kali krim makanan salah alamat.,1,1,2026-01-16 16:01:41,95,aduh sih reload grabfood suka salah syaa kali krim makan salah alamat,Negative,0
Grab,memang payah KLO mesen expresnya.banyak pilihan pengiriman expresny.milih yang paling cepet agar cepet dikirim tapi sama saja.nunggunya masih lama.driver selalu diam dulu.selalu ad tenggat waktunya untuk jemput pesanan.akhirnya driver masih santai.kecewa di expressnya,1,3,2026-01-16 14:42:39,268,payah klo mesen expresnyabanyak pilih kirim expresnymilih cepet cepet kirim sajanunggunya lamadriver diam duluselalu ad tenggat jemput pesananakhirnya driver santaikecewa expressnya,Negative,0
Grab,"nganter kelamaan dikit dikit terlambat, kalo kelamaan minimal kasih kompensasi. Bintang 1!!",1,0,2026-01-16 14:42:12,91,nganter dikit dikit lambat kalo minimal kasih kompensasi bintang,Negative,0
Grab,Ngambil potong gede ke driver kecil ... driver cuma dpt 10400 potongan 20 persen dari driver jadi driver dapat 8 RB terus kalau dapat 10 order degan Argo tiap order 10 rb jadi 10 rb kali 10trip dapat 100rb di potong 20 persen terus di potong lag kalau ikut hemat 20 rb per 20 order dan seterusnya parah ini makin kesini makin parah terus driver dpt apa . motor punya sendiri oli ban ganti sendiri bayar STNK bayar pajak sendiri knp jadi begini MAKIN PARAH GRAB AMBIL POTONGAN DARI DRIVER 34500,1,0,2026-01-16 14:34:43,493,ngambil potong gede driver driver dpt potong persen driver driver rb order degan argo order rb rb kali trip rb potong persen potong lag hemat rb order parah kesini parah driver dpt motor oli ban ganti bayar stnk bayar pajak knp parah grab ambil potong driver,Negative,3
Grab,terjangkau respon cepat dari pengemudi,5,0,2026-01-16 14:00:56,38,jangkau respon cepat kemudi,Positive,0
Grab,"Amit² pake grab lagi ga pernah dptin diskon pot hrg, mending uninstal aja, pk aplikasi sebelah lbh bnyk diskonan",1,0,2026-01-16 13:46:01,112,amit pake grab ga dptin diskon pot hrg mending uninstal aja pk aplikasi belah lbh bnyk diskon,Negative,1
Grab,mantap,5,0,2026-01-16 13:40:22,6,mantap,Positive,0
Grab,"di Balikpapan banyak sekali Driver yang malas, untung ada Maxim dan Gojek.",2,0,2026-01-16 13:39:18,74,balikpapan driver malas untung maxim gojek,Negative,0
Grab,cepat,5,0,2026-01-16 13:38:54,5,cepat,Positive,0
Grab,"Alhamdulillah kebaikan dan kebenaran, di antar gak nyata paham , ngerti komunikasi",5,4,2026-01-16 13:21:38,82,alhamdulillah baik benar gak nyata paham ngerti komunikasi,Positive,1
Grab,waduh min tolong lah kenapa harus nunggu 1 x 24 jam cuman buat nunggu kalian masalah akun terhubung ke metode pembayaran ovo saya udah ga pakai nomor ovo lama tapi no ovo sya selalu terhubung ke no lama sedangkan saya udah pakai no baru kalian gimana sih min begini aja ribet kalian ngatasi nya proses lama haduhh masa saya harus nunggu besok lagi sedangkan saya butuh nya sekarang kayak gini kan bikin kecewa konsumen,1,0,2026-01-16 13:21:20,418,min tolong nunggu x jam cuman nunggu akun hubung metode bayar ovo udah ga pakai nomor ovo no ovo sya hubung no udah pakai no gimana sih min aja ribet ngatasi nya proses haduhh nunggu besok butuh nya kayak gin bikin kecewa konsumen,Negative,1
Grab,ramah,5,0,2026-01-16 13:13:27,5,ramah,Positive,0
Grab,"kebanyakan biaya ini itu sekarang klo mau pesan GrabFood,, ada biaya aplikasi,, ada biaya platform,, ada biaya kemasan,, mungkin klo biaya parkir aja masih ngga masalah ini klo dihitung biaya ini itu aja bisa sampe 10rb sendiri blm sama ongkir. bisa ngga sih biaya2 itu ngga di bebankan ke costumer, dari harga makanan aja udh di naikin harganya masa iya masih disuruh bayar ini itu lagi,,",1,0,2026-01-16 12:49:17,389,banyak biaya klo pesan grabfood biaya aplikasi biaya platform biaya kemas klo biaya parkir aja ngga klo hitung biaya aja sampe rb blm ongkir ngga sih biaya ngga beban costumer harga makan aja udh naikin harga iya suruh bayar,Negative,0
Grab,kerekkkk bagyt,5,0,2026-01-16 12:47:26,14,kerekkkk bagyt,Positive,0
Grab,cepat,5,0,2026-01-16 12:47:10,5,cepat,Positive,0
Grab,ok,5,0,2026-01-16 12:40:32,2,ok,Positive,0
Grab,sangat bermanfaat,5,0,2026-01-16 12:06:41,17,manfaat,Positive,0
Grab,"menyenangkan menggunakan jasa grab, bisa mengenal banyak orang dengan karakter masing masing",5,1,2026-01-16 11:48:15,92,senang jasa grab kenal orang karakter,Positive,0
Grab,orderan ganda membuat makanan lama diantar,1,0,2026-01-16 11:19:18,42,order ganda makan antar,Negative,0
Grab,cepat,5,0,2026-01-16 11:06:08,5,cepat,Positive,0
Grab,perjalanan yang sangat nyaman,5,0,2026-01-16 10:44:45,29,jalan nyaman,Positive,0
Grab,Berangkat ke tempat kerja bayar cuma 23k. tapi pas pulangnya bayar 39k keren banget padahal jarak gaberubah cuma 8km,2,0,2026-01-16 10:31:27,116,berangkat kerja bayar k pas pulang bayar k keren banget jarak gaberubah km,Negative,0
Grab,pelayanan buruk aku lapor orderan fiktif di tolak,1,0,2026-01-16 10:23:07,49,layan buruk lapor order fiktif tolak,Negative,1
Grab,mantap,5,0,2026-01-16 10:01:36,6,mantap,Positive,0
Grab,mantap,5,0,2026-01-16 09:40:57,6,mantap,Positive,0
Grab,ok baik,5,0,2026-01-16 09:33:08,7,ok,Positive,0
Grab,"Saya sangat suka menggunakan Grab dalam beraktifitas ataupun memesan sesuatu,karena selalu sigap, cepat dan tepat waktu",5,0,2026-01-16 08:56:06,119,suka grab beraktifitas mes sesuatukarena sigap cepat,Positive,0
Grab,sangat baik,5,0,2026-01-16 08:55:19,11,,Positive,0
Grab,"kecewa banget sama aplikasi modelan gini, sering ga nemu alamat dan tujuan yg dicari, selalu dibikin ribet tolong di perbaiki.",1,0,2026-01-16 08:53:23,126,kecewa banget aplikasi model gin ga nemu alamat tuju yg cari bikin ribet tolong baik,Negative,1
Grab,Sangat membantu aktivitas saya sehari hari,5,0,2026-01-16 08:52:03,42,bantu aktivitas hari,Positive,0
Grab,bagus dan yaman mobilnya serta drivernya,5,0,2026-01-16 08:23:41,40,bagus yaman mobil drivernya,Positive,0
Grab,"Driver grab mobil suka ngegancel tanpa alasan. tolong ditingkatkan kembali, Terima kasih🙏",2,0,2026-01-16 08:17:49,89,driver grab mobil suka ngegancel alas tolong tingkat terima kasih,Negative,0
Grab,mamtap,4,0,2026-01-16 08:09:32,6,mamtap,Positive,0
Grab,ok banget,5,0,2026-01-16 07:52:46,9,ok banget,Positive,0
Grab,mantap pol,5,0,2026-01-16 07:41:41,10,mantap pol,Positive,0
Grab,bagus,5,0,2026-01-16 07:33:45,5,bagus,Positive,0
Grab,bagusss,5,0,2026-01-16 06:28:49,7,bagusss,Positive,0
Grab,mantap,5,0,2026-01-16 06:24:35,6,mantap,Positive,0
Grab,mantap men,5,0,2026-01-16 06:11:04,10,mantap men,Positive,0
Grab,sangat efisien waktu dgn cara cari jalan alternatif,5,0,2026-01-16 05:58:57,51,efisien dgn cari jalan alternatif,Positive,0
Grab,ok,5,0,2026-01-16 05:42:15,2,ok,Positive,0
Grab,mantap,5,0,2026-01-16 05:31:45,6,mantap,Positive,0
